date;animal quantity;grass quantity;average animal energy;average animal life span;average children quantity;
2998;20;21;31.2;233.04;2.5;
2999;20;20;31.7;233.04;2.5;
3000;20;20;31.7;233.04;2.5;
3001;20;20;31.7;233.04;2.5;
3002;20;20;31.7;233.04;2.5;
3003;20;20;31.7;233.04;2.5;
3004;20;18;32.7;233.04;2.5;
3005;20;18;32.7;233.04;2.5;
3006;19;18;34.47;232.77;2.63;
3007;19;17;35.05;232.77;2.63;
3008;19;19;34.05;232.77;2.63;
3009;19;19;34.11;232.77;2.63;
3010;19;19;34.16;232.77;2.63;
3011;19;18;34.74;232.77;2.63;
3012;19;18;34.79;232.77;2.63;
3013;19;18;34.84;232.77;2.63;
3014;19;19;34.37;232.77;2.63;
3015;19;21;33.37;232.77;2.63;
3016;19;21;33.42;232.77;2.63;
3017;19;23;32.42;232.77;2.63;
3018;19;25;31.42;232.77;2.63;
3019;19;23;32.53;232.77;2.63;
3020;19;24;32.05;232.77;2.63;
3021;19;23;32.63;232.77;2.63;
3022;19;23;32.68;232.77;2.63;
3023;19;24;32.21;232.77;2.63;
3024;19;24;32.26;232.77;2.63;
3025;19;24;32.32;232.77;2.63;
3026;19;24;32.37;232.77;2.63;
3027;19;25;31.89;232.77;2.63;
3028;19;25;31.95;232.77;2.63;
3029;19;25;32.0;232.77;2.63;
3030;19;25;32.05;232.77;2.63;
3031;18;27;32.83;237.09;1.83;
3032;18;27;32.94;237.09;1.83;
3033;17;29;33.88;236.69;1.94;
3034;17;31;32.88;236.69;1.94;
3035;17;30;33.65;236.69;1.94;
3036;17;30;33.82;236.69;1.94;
3037;17;26;36.35;236.69;1.94;
3038;17;26;36.53;236.69;1.94;
3039;17;26;36.71;236.69;1.94;
3040;17;28;35.71;236.69;1.94;
3041;17;29;35.29;236.69;1.94;
3042;17;30;34.88;236.69;1.94;
3043;17;31;34.47;236.69;1.94;
3044;17;31;34.65;236.69;1.94;
3045;17;28;36.59;236.69;1.94;
3046;17;29;36.18;236.69;1.94;
3047;17;28;36.94;236.69;1.94;
3048;17;29;36.53;236.69;1.94;
3049;16;29;39.06;236.16;2.06;
3050;16;29;39.31;236.16;2.06;
3051;16;31;38.31;236.16;2.06;
3052;16;32;37.94;236.16;2.06;
3053;15;32;40.8;236.53;2.13;
3054;15;33;40.47;236.53;2.13;
3055;15;33;40.8;236.53;2.13;
3056;15;33;41.13;236.53;2.13;
3057;16;34;38.25;236.53;2.13;
3058;16;35;37.88;236.53;2.13;
3059;16;35;38.13;236.53;2.13;
3060;16;36;37.75;236.53;2.13;
3061;16;36;38.0;236.53;2.13;
3062;16;38;37.0;236.53;2.13;
3063;16;38;37.25;236.53;2.13;
3064;16;37;38.13;236.53;2.13;
3065;16;34;40.25;236.53;2.13;
3066;16;33;41.13;236.53;2.13;
3067;16;35;40.13;236.53;2.13;
3068;16;34;41.0;236.53;2.13;
3069;16;34;41.25;236.53;2.13;
3070;16;35;40.88;236.53;2.13;
3071;16;35;41.13;236.53;2.13;
3072;16;33;42.63;236.53;2.13;
3073;16;34;42.25;236.53;2.13;
3074;16;35;41.88;236.53;2.13;
3075;16;35;42.13;236.53;2.13;
3076;16;36;41.75;236.53;2.13;
3077;16;36;42.0;236.53;2.13;
3078;16;37;41.63;236.53;2.13;
3079;16;36;42.5;236.53;2.13;
3080;16;37;42.13;236.53;2.13;
3081;16;38;41.75;236.53;2.13;
3082;16;38;42.0;236.53;2.13;
3083;16;36;43.5;236.53;2.13;
3084;16;35;44.38;236.53;2.13;
3085;16;35;44.63;236.53;2.13;
3086;16;36;44.25;236.53;2.13;
3087;16;36;44.5;236.53;2.13;
3088;16;35;45.38;236.53;2.13;
3089;16;35;45.63;236.53;2.13;
3090;16;35;45.88;236.53;2.13;
3091;16;36;45.5;236.53;2.13;
3092;16;36;45.75;236.53;2.13;
3093;16;33;47.88;236.53;2.13;
3094;16;33;48.13;236.53;2.13;
3095;16;31;49.63;236.53;2.13;
3096;17;30;47.53;236.53;2.12;
3097;17;30;47.71;236.53;2.12;
3098;17;30;47.88;236.53;2.12;
3099;17;28;49.24;236.53;2.12;
3100;17;29;48.82;236.53;2.12;
3101;17;28;49.59;236.53;2.12;
3102;18;28;47.06;236.53;2.11;
3103;19;27;45.26;236.53;2.11;
3104;19;26;45.84;236.53;2.11;
3105;19;24;46.95;236.53;2.11;
3106;19;22;48.05;236.53;2.11;
3107;19;22;48.11;236.53;2.11;
3108;19;21;48.68;236.53;2.11;
3109;19;23;47.68;236.53;2.11;
3110;19;24;47.21;236.53;2.11;
3111;19;25;46.74;236.53;2.11;
3112;19;23;47.84;236.53;2.11;
3113;19;25;46.84;236.53;2.11;
3114;19;26;46.37;236.53;2.11;
3115;19;27;45.89;236.53;2.11;
3116;19;25;47.0;236.53;2.11;
3117;19;24;47.58;236.53;2.11;
3118;19;26;46.58;236.53;2.11;
3119;19;28;45.58;236.53;2.11;
3120;20;28;43.35;236.53;2.1;
3121;20;28;43.35;236.53;2.1;
3122;20;29;42.85;236.53;2.1;
3123;20;28;43.35;236.53;2.1;
3124;20;29;42.85;236.53;2.1;
3125;20;30;42.35;236.53;2.1;
3126;20;30;42.35;236.53;2.1;
3127;21;29;40.81;236.53;2.1;
3128;21;30;40.29;236.53;2.1;
3129;21;31;39.76;236.53;2.1;
3130;21;30;40.19;236.53;2.1;
3131;21;30;40.14;236.53;2.1;
3132;21;31;39.62;236.53;2.1;
3133;21;31;39.57;236.53;2.1;
3134;21;29;40.48;236.53;2.1;
3135;21;30;39.95;236.53;2.1;
3136;21;31;39.43;236.53;2.1;
3137;21;30;39.86;236.53;2.1;
3138;21;32;38.86;236.53;2.1;
3139;21;30;39.76;236.53;2.1;
3140;21;31;39.24;236.53;2.1;
3141;21;32;38.71;236.53;2.1;
3142;21;30;39.62;236.53;2.1;
3143;21;27;41.0;236.53;2.1;
3144;21;28;40.48;236.53;2.1;
3145;21;29;39.95;236.53;2.1;
3146;21;28;40.38;236.53;2.1;
3147;21;29;39.86;236.53;2.1;
3148;21;28;40.29;236.53;2.1;
3149;21;29;39.76;236.53;2.1;
3150;21;29;39.71;236.53;2.1;
3151;21;31;38.71;236.53;2.1;
3152;21;31;38.67;236.53;2.1;
3153;21;29;39.57;236.53;2.1;
3154;22;29;37.73;236.53;2.09;
3155;22;29;37.64;236.53;2.09;
3156;22;26;38.91;236.53;2.09;
3157;23;24;38.04;236.53;2.09;
3158;24;23;36.79;236.53;2.08;
3159;24;24;36.21;236.53;2.08;
3160;24;22;36.88;236.53;2.08;
3161;24;22;36.71;236.53;2.08;
3162;24;21;36.96;236.53;2.08;
3163;23;23;37.57;236.6;2.09;
3164;23;23;37.43;236.6;2.09;
3165;23;23;37.3;236.6;2.09;
3166;23;23;37.17;236.6;2.09;
3167;23;21;37.91;236.6;2.09;
3168;21;22;41.0;237.32;2.1;
3169;21;23;40.48;237.32;2.1;
3170;21;23;40.43;237.32;2.1;
3171;21;24;39.9;237.32;2.1;
3172;21;25;39.38;237.32;2.1;
3173;21;26;38.86;237.32;2.1;
3174;21;27;38.33;237.32;2.1;
3175;21;28;37.81;237.32;2.1;
3176;21;27;38.24;237.32;2.1;
3177;22;27;36.45;237.32;2.09;
3178;22;27;36.36;237.32;2.09;
3179;22;26;36.73;237.32;2.09;
3180;23;26;35.04;237.32;2.09;
3181;23;24;35.78;237.32;2.09;
3182;23;22;36.52;237.32;2.09;
3183;23;23;35.96;237.32;2.09;
3184;23;24;35.39;237.32;2.09;
3185;22;23;37.36;237.35;2.09;
3186;22;22;37.73;237.35;2.09;
3187;22;23;37.18;237.35;2.09;
3188;22;25;36.18;237.35;2.09;
3189;23;25;34.57;237.35;2.09;
3190;23;26;34.0;237.35;2.09;
3191;23;25;34.3;237.35;2.09;
3192;24;25;32.79;237.35;2.08;
3193;24;24;33.04;237.35;2.08;
3194;24;24;32.88;237.35;2.08;
3195;24;24;32.71;237.35;2.08;
3196;25;24;31.28;237.35;2.08;
3197;25;25;30.68;237.35;2.08;
3198;25;26;30.08;237.35;2.08;
3199;25;27;29.48;237.35;2.08;
3200;25;28;28.88;237.35;2.08;
3201;25;28;28.68;237.35;2.08;
3202;25;28;28.48;237.35;2.08;
3203;24;28;29.5;238.7;2.13;
3204;24;27;29.75;238.7;2.13;
3205;23;26;31.35;237.94;2.22;
3206;23;25;31.65;237.94;2.22;
3207;23;25;31.52;237.94;2.22;
3208;23;26;30.96;237.94;2.22;
3209;23;25;31.26;237.94;2.22;
3210;23;25;31.13;237.94;2.22;
3211;23;24;31.43;237.94;2.22;
3212;23;24;31.3;237.94;2.22;
3213;23;25;30.74;237.94;2.22;
3214;23;24;31.04;237.94;2.22;
3215;23;23;31.35;237.94;2.22;
3216;23;23;31.22;237.94;2.22;
3217;22;23;32.55;238.15;2.27;
3218;22;24;32.0;238.15;2.27;
3219;22;24;31.91;238.15;2.27;
3220;22;22;32.73;238.15;2.27;
3221;22;23;32.18;238.15;2.27;
3222;22;24;31.64;238.15;2.27;
3223;22;23;32.0;238.15;2.27;
3224;21;20;34.9;237.35;2.38;
3225;21;22;33.9;237.35;2.38;
3226;22;20;33.23;237.35;2.36;
3227;21;20;34.76;236.69;2.48;
3228;21;20;34.71;236.69;2.48;
3229;21;20;34.67;236.69;2.48;
3230;21;19;35.1;236.69;2.48;
3231;21;20;34.67;237.2;2.52;
3232;21;22;33.67;237.2;2.52;
3233;21;21;34.1;237.2;2.52;
3234;20;22;35.3;238.81;2.3;
3235;20;20;36.3;238.81;2.3;
3236;20;21;35.8;238.81;2.3;
3237;19;19;38.79;238.21;2.37;
3238;19;20;38.32;238.21;2.37;
3239;19;22;37.32;238.21;2.37;
3240;19;21;37.89;238.21;2.37;
3241;19;20;38.47;238.21;2.37;
3242;19;21;38.0;238.21;2.37;
3243;19;20;38.58;238.21;2.37;
3244;19;21;38.11;238.21;2.37;
3245;19;21;38.16;238.21;2.37;
3246;19;21;38.21;238.21;2.37;
3247;19;21;38.26;238.21;2.37;
3248;19;23;37.26;238.21;2.37;
3249;19;23;37.32;238.21;2.37;
3250;19;21;38.42;238.21;2.37;
3251;19;21;38.47;238.21;2.37;
3252;18;22;40.17;237.87;2.33;
3253;18;23;39.72;237.87;2.33;
3254;18;25;38.72;237.87;2.33;
3255;18;26;38.28;237.87;2.33;
3256;18;26;38.39;237.87;2.33;
3257;18;25;39.06;237.87;2.33;
3258;18;24;39.72;237.87;2.33;
3259;18;26;38.72;237.87;2.33;
3260;18;26;38.83;237.87;2.33;
3261;17;26;41.29;239.0;2.29;
3262;18;27;38.61;239.0;2.28;
3263;18;28;38.17;239.0;2.28;
3264;18;29;37.72;239.0;2.28;
3265;18;31;36.72;239.0;2.28;
3266;18;32;36.28;239.0;2.28;
3267;18;33;35.83;239.0;2.28;
3268;18;33;35.94;239.0;2.28;
3269;18;34;35.5;239.0;2.28;
3270;18;34;35.61;239.0;2.28;
3271;18;34;35.72;239.0;2.28;
3272;18;35;35.28;239.0;2.28;
3273;18;33;36.5;239.0;2.28;
3274;18;32;37.17;239.0;2.28;
3275;18;33;36.72;239.0;2.28;
3276;18;33;36.83;239.0;2.28;
3277;18;35;35.83;239.0;2.28;
3278;17;37;36.94;238.46;2.41;
3279;17;38;36.53;238.46;2.41;
3280;17;36;37.88;238.46;2.41;
3281;17;35;38.65;238.46;2.41;
3282;17;32;40.59;238.46;2.41;
3283;17;31;41.35;238.46;2.41;
3284;17;32;40.94;238.46;2.41;
3285;17;33;40.53;238.46;2.41;
3286;17;35;39.53;238.46;2.41;
3287;17;37;38.53;238.46;2.41;
3288;17;33;41.06;238.46;2.41;
3289;17;35;40.06;238.46;2.41;
3290;17;35;40.24;238.46;2.41;
3291;17;35;40.41;238.46;2.41;
3292;17;33;41.76;238.46;2.41;
3293;17;29;44.29;238.46;2.41;
3294;17;30;43.88;238.46;2.41;
3295;17;29;44.65;238.46;2.41;
3296;18;30;41.83;238.46;2.39;
3297;18;31;41.39;238.46;2.39;
3298;18;30;42.06;238.46;2.39;
3299;18;29;42.72;238.46;2.39;
3300;18;29;42.83;238.46;2.39;
3301;18;30;42.39;238.46;2.39;
3302;18;31;41.94;238.46;2.39;
3303;18;31;42.06;238.46;2.39;
3304;18;31;42.17;238.46;2.39;
3305;18;31;42.28;238.46;2.39;
3306;17;31;44.94;238.5;2.53;
3307;17;31;45.12;238.5;2.53;
3308;17;29;46.47;238.5;2.53;
3309;17;30;46.06;238.5;2.53;
3310;17;29;46.82;238.5;2.53;
3311;17;28;47.59;238.5;2.53;
3312;16;30;49.56;237.92;2.69;
3313;16;30;49.81;237.92;2.69;
3314;17;32;45.94;237.92;2.65;
3315;17;33;45.53;237.92;2.65;
3316;17;34;45.12;237.92;2.65;
3317;17;34;45.29;237.92;2.65;
3318;17;34;45.47;237.92;2.65;
3319;17;32;46.82;237.92;2.65;
3320;18;32;44.39;237.92;2.61;
3321;18;33;43.94;237.92;2.61;
3322;18;33;44.06;237.92;2.61;
3323;18;34;43.61;237.92;2.61;
3324;18;34;43.72;237.92;2.61;
3325;18;35;43.28;237.92;2.61;
3326;18;31;45.61;237.92;2.61;
3327;18;29;46.83;237.92;2.61;
3328;18;29;46.94;237.92;2.61;
3329;18;28;47.61;237.92;2.61;
3330;18;28;47.72;237.92;2.61;
3331;18;27;48.39;237.92;2.61;
3332;18;26;49.06;237.92;2.61;
3333;19;26;46.58;237.92;2.58;
3334;19;25;47.16;237.92;2.58;
3335;19;24;47.74;237.92;2.58;
3336;19;25;47.26;237.92;2.58;
3337;20;25;44.95;237.92;2.55;
3338;20;27;43.95;237.92;2.55;
3339;20;28;43.45;237.92;2.55;
3340;20;29;42.95;237.92;2.55;
3341;20;28;43.45;237.92;2.55;
3342;20;28;43.45;237.92;2.55;
3343;20;29;42.95;237.92;2.55;
3344;19;31;44.21;237.58;2.68;
3345;20;31;42.1;237.58;2.65;
3346;20;33;41.1;237.58;2.65;
3347;21;33;39.14;237.58;2.62;
3348;21;31;40.05;237.58;2.62;
3349;21;31;40.0;237.58;2.62;
3350;21;31;39.95;237.58;2.62;
3351;21;31;39.9;237.58;2.62;
3352;21;33;38.9;237.58;2.62;
3353;21;34;38.38;237.58;2.62;
3354;21;35;37.86;237.58;2.62;
3355;21;33;38.76;237.58;2.62;
3356;21;33;38.71;237.58;2.62;
3357;21;31;39.62;237.58;2.62;
3358;21;31;39.57;237.58;2.62;
3359;21;30;40.0;237.58;2.62;
3360;21;29;40.43;237.58;2.62;
3361;21;29;40.38;237.58;2.62;
3362;22;27;39.45;237.58;2.59;
3363;22;28;38.91;237.58;2.59;
3364;22;29;38.36;237.58;2.59;
3365;22;30;37.82;237.58;2.59;
3366;22;30;37.73;237.58;2.59;
3367;22;28;38.55;237.58;2.59;
3368;22;27;38.91;237.58;2.59;
3369;22;27;38.82;237.58;2.59;
3370;21;29;39.67;237.6;2.62;
3371;21;30;39.14;237.6;2.62;
3372;20;29;41.6;237.74;2.6;
3373;20;29;41.6;237.74;2.6;
3374;20;28;42.1;237.74;2.6;
3375;20;29;41.6;237.74;2.6;
3376;20;28;42.1;237.74;2.6;
3377;20;28;42.1;237.74;2.6;
3378;20;27;42.6;237.74;2.6;
3379;20;26;43.1;237.74;2.6;
3380;20;25;43.6;237.74;2.6;
3381;20;23;44.65;236.98;2.7;
3382;20;24;44.15;236.98;2.7;
3383;20;26;43.15;236.98;2.7;
3384;20;27;42.65;236.98;2.7;
3385;20;26;43.15;236.98;2.7;
3386;20;26;43.15;236.98;2.7;
3387;20;25;43.65;236.98;2.7;
3388;20;26;43.15;236.98;2.7;
3389;20;25;43.65;236.98;2.7;
3390;20;25;43.65;236.98;2.7;
3391;20;25;43.65;236.98;2.7;
3392;20;25;43.65;236.98;2.7;
3393;20;26;43.15;236.98;2.7;
3394;20;26;43.15;236.98;2.7;
3395;20;28;42.25;237.87;2.7;
3396;21;29;39.76;237.87;2.67;
3397;21;30;39.24;237.87;2.67;
3398;21;30;39.19;237.87;2.67;
3399;21;31;38.67;237.87;2.67;
3400;21;30;39.1;237.87;2.67;
3401;20;32;40.05;239.84;2.25;
3402;20;33;39.55;239.84;2.25;
3403;19;31;42.74;241.42;1.89;
3404;19;30;43.32;241.42;1.89;
3405;19;31;42.84;241.42;1.89;
3406;19;30;43.42;241.42;1.89;
3407;20;29;41.8;241.42;1.9;
3408;20;28;42.3;241.42;1.9;
3409;21;27;40.76;241.42;1.9;
3410;22;27;38.86;241.42;1.91;
3411;23;24;38.43;241.42;1.91;
3412;23;24;38.3;241.42;1.91;
3413;23;25;37.74;241.42;1.91;
3414;23;26;37.17;241.42;1.91;
3415;23;23;38.35;241.42;1.91;
3416;23;23;38.22;241.42;1.91;
3417;24;24;36.08;241.42;1.92;
3418;24;23;36.33;241.42;1.92;
3419;24;21;37.0;241.42;1.92;
3420;25;23;34.6;241.42;1.92;
3421;25;24;34.0;241.42;1.92;
3422;25;22;34.6;241.42;1.92;
3423;25;23;34.0;241.42;1.92;
3424;25;23;33.8;241.42;1.92;
3425;25;23;33.6;241.42;1.92;
3426;24;24;34.42;242.72;1.79;
3427;23;26;34.91;245.4;1.43;
3428;23;27;34.35;245.4;1.43;
3429;23;28;33.78;245.4;1.43;
3430;23;26;34.52;245.4;1.43;
3431;23;25;34.83;245.4;1.43;
3432;23;25;34.7;245.4;1.43;
3433;23;24;35.0;245.4;1.43;
3434;23;23;35.3;245.4;1.43;
3435;23;24;34.74;245.4;1.43;
3436;22;23;36.68;244.6;1.5;
3437;22;21;37.5;244.6;1.5;
3438;22;19;38.32;244.6;1.5;
3439;22;16;39.59;244.6;1.5;
3440;22;17;39.05;244.6;1.5;
3441;22;17;38.95;244.6;1.5;
3442;22;17;38.86;244.6;1.5;
3443;22;18;38.32;244.6;1.5;
3444;22;19;37.77;244.6;1.5;
3445;22;20;37.23;244.6;1.5;
3446;22;21;36.68;244.6;1.5;
3447;22;21;36.59;244.6;1.5;
3448;23;22;34.48;244.6;1.52;
3449;23;22;34.35;244.6;1.52;
3450;23;23;33.78;244.6;1.52;
3451;22;22;35.68;243.85;1.59;
3452;22;23;35.14;243.85;1.59;
3453;23;22;33.96;243.85;1.61;
3454;23;23;33.39;243.85;1.61;
3455;23;25;32.39;243.85;1.61;
3456;23;26;31.83;243.85;1.61;
3457;22;26;33.18;243.11;1.68;
3458;22;28;32.18;243.11;1.68;
3459;22;27;32.55;243.11;1.68;
3460;22;27;32.45;243.11;1.68;
3461;22;29;31.45;243.11;1.68;
3462;22;30;30.91;243.11;1.68;
3463;22;30;30.82;243.11;1.68;
3464;22;28;31.64;243.11;1.68;
3465;21;27;33.57;242.48;1.76;
3466;21;26;34.0;242.48;1.76;
3467;21;24;34.9;242.48;1.76;
3468;21;24;34.86;242.48;1.76;
3469;21;24;34.81;242.48;1.76;
3470;21;24;34.76;242.48;1.76;
3471;21;23;35.19;242.48;1.76;
3472;21;23;35.14;242.48;1.76;
3473;21;23;35.1;242.48;1.76;
3474;21;24;34.57;242.48;1.76;
3475;20;24;36.3;242.95;1.7;
3476;20;25;35.8;242.95;1.7;
3477;20;25;35.8;242.95;1.7;
3478;20;23;36.8;242.95;1.7;
3479;19;24;38.26;242.34;1.79;
3480;20;26;35.45;242.34;1.8;
3481;20;25;35.95;242.34;1.8;
3482;19;26;37.37;241.58;1.89;
3483;19;28;36.37;241.58;1.89;
3484;20;29;34.1;241.58;1.9;
3485;20;31;33.1;241.58;1.9;
3486;20;28;34.6;241.58;1.9;
3487;20;29;34.1;241.58;1.9;
3488;20;29;34.1;241.58;1.9;
3489;20;27;35.1;241.58;1.9;
3490;20;27;35.1;241.58;1.9;
3491;20;27;35.1;241.58;1.9;
3492;20;28;34.6;241.58;1.9;
3493;20;30;33.6;241.58;1.9;
3494;20;30;33.6;241.58;1.9;
3495;20;30;33.6;241.58;1.9;
3496;20;27;35.1;241.58;1.9;
3497;20;27;35.1;241.58;1.9;
3498;20;25;36.1;241.58;1.9;
3499;20;26;35.6;241.58;1.9;
3500;20;27;35.1;241.58;1.9;
3501;20;29;34.1;241.58;1.9;
3502;19;30;35.42;241.82;1.95;
3503;19;29;36.0;241.82;1.95;
3504;19;30;35.53;241.82;1.95;
3505;19;30;35.58;241.82;1.95;
3506;19;28;36.68;241.82;1.95;
3507;19;29;36.21;241.82;1.95;
3508;20;29;34.45;241.82;1.95;
3509;20;24;36.95;241.82;1.95;
3510;20;24;36.95;241.82;1.95;
3511;20;23;37.45;241.82;1.95;
3512;20;21;38.45;241.82;1.95;
3513;20;23;37.45;241.82;1.95;
3514;20;23;37.45;241.82;1.95;
3515;21;23;35.71;241.82;1.95;
3516;21;23;35.67;241.82;1.95;
3517;21;25;34.67;241.82;1.95;
3518;21;26;34.14;241.82;1.95;
3519;21;23;35.52;241.82;1.95;
3520;21;23;35.48;241.82;1.95;
3521;20;24;36.75;241.53;2.05;
3522;20;23;37.25;241.53;2.05;
3523;20;20;38.75;241.53;2.05;
3524;20;20;38.75;241.53;2.05;
3525;20;21;38.25;241.53;2.05;
3526;20;21;38.25;241.53;2.05;
3527;20;20;38.75;241.53;2.05;
3528;20;21;38.25;241.53;2.05;
3529;20;22;37.75;241.53;2.05;
3530;20;22;37.75;241.53;2.05;
3531;20;21;38.25;241.53;2.05;
3532;20;23;37.25;241.53;2.05;
3533;20;22;37.75;241.53;2.05;
3534;20;20;38.75;241.53;2.05;
3535;20;21;38.25;241.53;2.05;
3536;20;23;37.25;241.53;2.05;
3537;20;24;36.75;241.53;2.05;
3538;20;24;36.75;241.53;2.05;
3539;20;26;35.75;241.53;2.05;
3540;20;26;35.75;241.53;2.05;
3541;20;25;36.25;241.53;2.05;
3542;19;26;37.68;240.89;2.16;
3543;19;27;37.21;240.89;2.16;
3544;18;25;40.5;240.73;2.28;
3545;18;24;41.17;240.73;2.28;
3546;18;25;40.72;240.73;2.28;
3547;18;24;41.39;240.73;2.28;
3548;18;24;41.5;240.73;2.28;
3549;18;25;41.06;240.73;2.28;
3550;17;25;43.65;240.69;2.41;
3551;17;24;44.41;240.69;2.41;
3552;17;24;44.59;240.69;2.41;
3553;17;26;43.59;240.69;2.41;
3554;17;27;43.18;240.69;2.41;
3555;17;28;42.76;240.69;2.41;
3556;17;30;41.76;240.69;2.41;
3557;17;31;41.35;240.69;2.41;
3558;17;31;41.53;240.69;2.41;
3559;17;31;41.71;240.69;2.41;
3560;17;33;40.71;240.69;2.41;
3561;17;32;41.47;240.69;2.41;
3562;17;30;42.82;240.69;2.41;
3563;17;31;42.41;240.69;2.41;
3564;17;31;42.59;240.69;2.41;
3565;17;31;42.76;240.69;2.41;
3566;17;32;42.35;240.69;2.41;
3567;17;33;41.94;240.69;2.41;
3568;17;35;40.94;240.69;2.41;
3569;17;34;41.71;240.69;2.41;
3570;17;32;43.06;240.69;2.41;
3571;17;33;42.65;240.69;2.41;
3572;17;32;43.41;240.69;2.41;
3573;17;29;45.35;240.69;2.41;
3574;17;28;46.12;240.69;2.41;
3575;17;28;46.29;240.69;2.41;
3576;17;27;47.06;240.69;2.41;
3577;17;29;46.06;240.69;2.41;
3578;16;29;49.19;242.12;2.44;
3579;16;30;48.81;242.12;2.44;
3580;16;29;49.69;242.12;2.44;
3581;16;30;49.31;242.12;2.44;
3582;16;29;50.19;242.12;2.44;
3583;16;29;50.44;242.12;2.44;
3584;16;30;50.06;242.12;2.44;
3585;16;31;49.69;242.12;2.44;
3586;16;32;49.31;242.12;2.44;
3587;16;33;48.94;242.12;2.44;
3588;16;34;48.56;242.12;2.44;
3589;17;33;46.53;242.12;2.41;
3590;17;34;46.12;242.12;2.41;
3591;18;34;43.72;242.12;2.39;
3592;18;35;43.28;242.12;2.39;
3593;18;32;45.06;242.12;2.39;
3594;18;32;45.17;242.12;2.39;
3595;18;33;44.72;242.12;2.39;
3596;18;34;44.28;242.12;2.39;
3597;19;34;42.05;242.12;2.37;
3598;19;35;41.58;242.12;2.37;
3599;19;35;41.63;242.12;2.37;
3600;19;34;42.21;242.12;2.37;
3601;18;34;44.67;241.94;2.5;
3602;18;35;44.22;241.94;2.5;
3603;18;36;43.78;241.94;2.5;
3604;18;35;44.44;241.94;2.5;
3605;18;34;45.11;241.94;2.5;
3606;18;35;44.67;241.94;2.5;
3607;18;36;44.22;241.94;2.5;
3608;18;36;44.33;241.94;2.5;
3609;18;37;43.89;241.94;2.5;
3610;18;35;45.11;241.94;2.5;
3611;18;36;44.67;241.94;2.5;
3612;18;36;44.78;241.94;2.5;
3613;18;34;46.0;241.94;2.5;
3614;18;33;46.67;241.94;2.5;
3615;18;32;47.33;241.94;2.5;
3616;18;31;48.0;241.94;2.5;
3617;18;32;47.56;241.94;2.5;
3618;18;32;47.67;241.94;2.5;
3619;18;31;48.33;241.94;2.5;
3620;18;31;48.44;241.94;2.5;
3621;18;32;48.0;241.94;2.5;
3622;18;33;47.56;241.94;2.5;
3623;18;32;48.22;241.94;2.5;
3624;18;32;48.33;241.94;2.5;
3625;19;33;45.42;241.94;2.47;
3626;20;32;43.7;241.94;2.45;
3627;20;32;43.7;241.94;2.45;
3628;20;28;45.7;241.94;2.45;
3629;20;26;46.7;241.94;2.45;
3630;20;27;46.2;241.94;2.45;
3631;20;27;46.2;241.94;2.45;
3632;20;26;46.7;241.94;2.45;
3633;20;28;45.7;241.94;2.45;
3634;20;27;46.2;241.94;2.45;
3635;20;25;47.2;241.94;2.45;
3636;21;26;44.52;241.94;2.43;
3637;21;26;44.48;241.94;2.43;
3638;21;26;44.43;241.94;2.43;
3639;21;24;45.33;241.94;2.43;
3640;21;24;45.29;241.94;2.43;
3641;21;24;45.24;241.94;2.43;
3642;21;24;45.19;241.94;2.43;
3643;21;24;45.14;241.94;2.43;
3644;21;24;45.1;241.94;2.43;
3645;21;25;44.57;241.94;2.43;
3646;21;26;44.05;241.94;2.43;
3647;21;24;44.95;241.94;2.43;
3648;21;24;44.9;241.94;2.43;
3649;22;24;42.82;241.94;2.41;
3650;22;24;42.73;241.94;2.41;
3651;21;23;45.19;242.45;2.19;
3652;21;24;44.67;242.45;2.19;
3653;21;21;46.05;242.45;2.19;
3654;21;20;46.48;242.45;2.19;
3655;21;20;46.43;242.45;2.19;
3656;20;18;49.75;241.83;2.3;
3657;20;19;49.25;241.83;2.3;
3658;20;21;48.25;241.83;2.3;
3659;20;20;48.75;241.83;2.3;
3660;20;20;48.75;241.83;2.3;
3661;20;21;48.25;241.83;2.3;
3662;21;20;46.48;241.83;2.29;
3663;21;19;46.9;241.83;2.29;
3664;21;20;46.38;241.83;2.29;
3665;21;18;47.29;241.83;2.29;
3666;21;18;47.24;241.83;2.29;
3667;21;18;47.19;241.83;2.29;
3668;21;17;47.62;241.83;2.29;
3669;21;19;46.62;241.83;2.29;
3670;22;18;44.91;241.83;2.27;
3671;22;16;45.73;241.83;2.27;
3672;22;16;45.64;241.83;2.27;
3673;22;18;44.64;241.83;2.27;
3674;20;18;49.1;244.1;1.8;
3675;20;18;49.1;244.1;1.8;
3676;20;17;49.6;244.1;1.8;
3677;20;19;48.6;244.1;1.8;
3678;20;18;49.1;244.1;1.8;
3679;21;18;46.76;244.1;1.81;
3680;21;17;47.19;244.1;1.81;
3681;21;18;46.67;244.1;1.81;
3682;21;19;46.14;244.1;1.81;
3683;21;20;45.62;244.1;1.81;
3684;21;20;45.57;244.1;1.81;
3685;21;20;45.52;244.1;1.81;
3686;21;19;45.95;244.1;1.81;
3687;21;20;45.43;244.1;1.81;
3688;21;21;44.9;244.1;1.81;
3689;20;19;48.15;245.02;1.65;
3690;20;19;48.15;245.02;1.65;
3691;20;21;47.15;245.02;1.65;
3692;20;22;46.65;245.02;1.65;
3693;20;21;47.15;245.02;1.65;
3694;20;23;46.15;245.02;1.65;
3695;20;21;47.15;245.02;1.65;
